age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,altersgruppe,income_per_hour,capital_income_per_hour
40,3,4,15,0,9,0,1,1,15024,0,45,1,1,Experienced,6.420512820512821,6.420512820512821
47,3,3,9,0,13,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
56,3,0,13,0,9,0,1,1,0,0,45,1,1,Experienced,0.0,0.0
30,3,3,9,1,0,3,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
42,3,3,9,3,3,1,0,0,0,0,35,1,0,Experienced,0.0,0.0
21,3,3,9,1,7,3,1,1,0,0,40,1,0,Young,0.0,0.0
21,3,3,9,1,6,3,1,0,0,0,40,0,0,Young,0.0,0.0
47,3,3,9,0,12,5,1,0,0,0,40,1,0,Experienced,0.0,0.0
22,5,1,10,1,4,3,1,1,0,0,20,1,0,Young,0.0,0.0
35,3,1,12,1,0,1,1,0,14344,0,40,1,1,Middle-aged,6.8961538461538465,6.8961538461538465
41,3,5,7,1,5,2,0,0,0,0,40,1,0,Experienced,0.0,0.0
43,0,0,13,0,5,0,1,1,0,0,53,1,0,Experienced,0.0,0.0
60,3,1,10,0,11,0,1,1,0,0,55,1,0,Senior,0.0,0.0
73,3,5,4,0,11,0,1,1,0,0,30,1,1,Senior,0.0,0.0
62,0,3,9,0,0,0,1,1,0,0,38,1,0,Senior,0.0,0.0
28,3,3,9,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
45,3,1,10,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
19,3,3,9,1,11,1,1,1,0,0,45,1,0,Young,0.0,0.0
30,3,3,9,1,2,1,1,1,0,0,35,1,0,Middle-aged,0.0,0.0
19,3,5,8,1,5,3,0,0,0,0,52,1,0,Young,0.0,0.0
22,0,0,13,1,9,3,1,1,0,0,10,1,0,Young,0.0,0.0
19,3,3,9,1,0,3,1,0,0,0,28,1,0,Young,0.0,0.0
26,1,3,9,1,7,4,0,0,0,0,25,1,0,Middle-aged,0.0,0.0
62,5,3,9,0,4,0,1,1,0,0,35,1,0,Senior,0.0,0.0
61,3,5,6,0,11,0,1,1,0,0,40,1,0,Senior,0.0,0.0
22,1,3,9,1,7,3,1,0,0,0,53,1,0,Young,0.0,0.0
56,3,4,14,0,9,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
32,3,1,10,0,9,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
24,7,1,10,1,14,4,1,1,0,0,40,1,0,Young,0.0,0.0
26,3,3,9,2,2,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
25,5,1,12,0,0,5,1,0,0,0,35,1,1,Middle-aged,0.0,0.0
23,3,1,10,1,0,3,1,0,0,0,25,1,0,Young,0.0,0.0
23,3,1,10,0,12,0,1,1,0,0,40,1,0,Young,0.0,0.0
54,3,1,10,0,0,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
28,3,1,10,1,3,1,1,0,0,0,35,1,0,Middle-aged,0.0,0.0
35,3,0,13,0,11,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
30,3,1,10,0,9,0,1,1,0,0,25,1,1,Middle-aged,0.0,0.0
23,3,5,8,0,2,0,1,1,0,0,40,1,0,Young,0.0,0.0
42,3,1,10,0,12,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
72,3,5,6,3,0,1,1,0,0,0,20,1,0,Senior,0.0,0.0
21,3,3,9,0,6,0,1,1,0,0,40,1,0,Young,0.0,0.0
37,3,0,13,1,2,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
54,3,3,9,2,7,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
32,3,0,13,1,9,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
65,3,1,10,3,0,1,1,0,0,0,15,1,0,Senior,0.0,0.0
22,3,0,13,0,6,0,1,1,0,0,45,0,0,Young,0.0,0.0
52,3,0,13,0,3,0,1,1,0,0,40,0,1,Experienced,0.0,0.0
65,3,5,6,3,11,1,1,0,0,0,20,1,0,Senior,0.0,0.0
33,5,3,9,1,7,1,1,0,0,0,35,1,0,Middle-aged,0.0,0.0
35,3,3,9,1,6,4,1,1,6497,0,65,1,0,Middle-aged,1.922189349112426,1.922189349112426
27,3,1,10,1,0,3,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
34,6,3,9,1,7,3,0,1,0,0,42,1,0,Middle-aged,0.0,0.0
53,5,3,9,0,11,0,1,1,0,0,70,1,0,Experienced,0.0,0.0
23,3,5,6,0,2,0,1,1,0,0,40,0,0,Young,0.0,0.0
43,6,2,16,2,9,4,1,0,0,0,40,1,1,Experienced,0.0,0.0
58,3,1,11,0,3,0,1,1,3908,0,40,1,0,Experienced,1.8788461538461538,1.8788461538461538
26,3,3,9,0,5,0,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
60,3,0,13,0,3,0,1,1,0,0,50,1,1,Senior,0.0,0.0
33,0,3,9,1,0,3,1,0,0,0,30,1,0,Middle-aged,0.0,0.0
29,1,1,10,0,13,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
54,6,2,16,1,3,1,1,0,0,0,50,1,1,Experienced,0.0,0.0
41,3,5,4,0,4,0,1,1,0,0,36,1,0,Experienced,0.0,0.0
63,5,1,10,2,3,1,1,1,0,0,50,1,0,Senior,0.0,0.0
31,3,3,9,0,0,5,1,0,0,0,27,1,0,Middle-aged,0.0,0.0
23,3,0,13,1,11,3,0,0,0,0,25,1,0,Young,0.0,0.0
31,3,1,10,1,13,1,0,1,0,0,40,0,0,Middle-aged,0.0,0.0
41,3,4,15,0,9,0,1,1,0,0,45,1,1,Experienced,0.0,0.0
51,3,3,9,0,13,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
59,3,1,10,0,2,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
23,3,1,10,1,9,1,1,0,0,0,45,1,0,Young,0.0,0.0
24,5,1,10,1,3,1,0,1,0,0,45,1,0,Young,0.0,0.0
67,5,3,9,2,9,1,1,0,0,0,20,1,0,Senior,0.0,0.0
65,7,3,9,3,14,1,1,0,0,0,35,1,0,Senior,0.0,0.0
47,1,0,13,0,9,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
21,3,3,9,1,2,1,1,1,0,0,40,0,0,Young,0.0,0.0
38,3,5,4,0,4,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
55,3,0,13,2,9,4,1,0,0,0,40,1,0,Experienced,0.0,0.0
39,3,4,14,2,9,3,1,0,1506,0,40,1,0,Middle-aged,0.7240384615384615,0.7240384615384615
24,3,3,9,2,7,4,1,0,0,0,50,0,1,Young,0.0,0.0
24,3,3,9,0,10,0,0,1,0,0,40,0,0,Young,0.0,0.0
38,3,1,10,0,11,0,1,1,7298,0,40,1,1,Middle-aged,3.5086538461538463,3.5086538461538463
19,3,3,9,1,7,3,1,1,0,0,24,1,0,Young,0.0,0.0
32,3,3,9,0,2,0,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
63,5,1,10,0,3,0,1,1,0,0,60,1,1,Senior,0.0,0.0
18,3,1,10,1,11,1,1,0,0,0,30,1,0,Young,0.0,0.0
36,3,1,10,0,13,0,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
41,3,0,13,2,13,3,0,1,6497,0,40,1,0,Experienced,3.1235576923076924,3.1235576923076924
57,3,1,10,1,10,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
48,3,3,9,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
25,3,1,10,1,3,3,0,1,0,0,40,0,0,Middle-aged,0.0,0.0
48,3,5,8,0,3,0,1,1,0,0,50,1,0,Experienced,0.0,0.0
20,3,1,10,1,11,3,1,0,0,0,8,1,0,Young,0.0,0.0
74,5,3,9,0,11,0,1,1,0,0,55,1,0,Senior,0.0,0.0
44,3,3,9,1,3,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
26,3,1,10,0,6,5,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
54,1,3,9,0,4,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
39,3,3,9,0,5,0,1,1,0,0,48,1,1,Middle-aged,0.0,0.0
38,3,1,10,2,0,1,1,0,7443,0,40,1,0,Middle-aged,3.5783653846153847,3.5783653846153847
18,3,5,6,1,7,2,1,0,0,0,40,1,0,Young,0.0,0.0
32,1,4,14,1,9,1,0,0,0,0,40,0,0,Middle-aged,0.0,0.0
24,3,1,10,1,7,3,1,1,0,0,40,1,0,Young,0.0,0.0
19,5,5,5,1,9,1,1,1,0,0,35,0,0,Young,0.0,0.0
28,3,3,9,0,6,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
28,3,3,9,2,5,1,0,1,0,0,30,1,0,Middle-aged,0.0,0.0
49,1,3,9,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
50,3,0,13,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
63,3,3,9,3,6,2,0,0,0,0,40,0,0,Senior,0.0,0.0
58,5,3,9,0,4,0,1,1,0,0,50,1,0,Experienced,0.0,0.0
68,4,3,9,3,7,4,1,0,0,0,15,1,0,Senior,0.0,0.0
41,0,1,10,0,3,0,0,1,0,0,40,1,1,Experienced,0.0,0.0
21,7,3,9,1,14,1,1,0,0,0,40,1,0,Young,0.0,0.0
27,3,1,10,0,9,0,1,1,3103,0,50,1,1,Middle-aged,1.1934615384615384,1.1934615384615384
24,3,0,13,1,9,1,1,1,0,0,40,1,0,Young,0.0,0.0
50,3,0,13,2,3,4,1,0,0,0,40,1,0,Experienced,0.0,0.0
47,3,1,10,2,7,3,1,0,0,0,44,1,0,Experienced,0.0,0.0
64,7,3,9,2,14,1,1,1,8614,0,40,1,1,Senior,4.141346153846154,4.141346153846154
54,3,3,9,3,7,4,1,0,0,0,40,1,0,Experienced,0.0,0.0
28,3,0,13,1,0,3,0,0,0,0,30,1,0,Middle-aged,0.0,0.0
26,6,4,14,1,9,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
35,6,0,13,2,3,1,1,1,0,0,42,1,0,Middle-aged,0.0,0.0
48,3,3,9,0,11,0,1,1,2885,0,15,1,0,Experienced,3.698717948717949,3.698717948717949
50,3,1,12,0,11,5,1,0,3942,0,40,1,0,Experienced,1.8951923076923076,1.8951923076923076
39,3,3,9,2,0,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
46,3,0,13,1,11,1,1,1,0,0,45,1,1,Experienced,0.0,0.0
41,3,1,10,3,0,4,0,0,0,0,48,1,0,Experienced,0.0,0.0
24,3,5,4,0,11,0,1,1,2580,0,40,1,0,Young,1.2403846153846154,1.2403846153846154
57,3,3,9,2,2,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
32,3,3,9,1,5,1,1,1,0,0,40,0,0,Middle-aged,0.0,0.0
41,3,1,12,0,3,0,0,1,0,0,50,0,1,Experienced,0.0,0.0
55,3,3,9,0,2,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
69,3,5,4,2,6,4,0,0,2964,0,40,1,0,Senior,1.425,1.425
22,3,3,9,1,7,1,0,0,0,0,40,1,0,Young,0.0,0.0
45,3,3,9,0,7,0,1,1,3942,0,40,1,0,Experienced,1.8951923076923076,1.8951923076923076
33,3,3,9,1,0,1,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
57,3,1,10,2,11,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
40,3,3,9,0,2,0,1,1,0,0,50,1,0,Experienced,0.0,0.0
48,5,1,10,2,5,3,1,0,0,0,40,1,0,Experienced,0.0,0.0
38,1,1,10,1,3,4,0,0,0,0,35,1,0,Middle-aged,0.0,0.0
26,6,0,13,1,9,1,1,0,0,0,60,1,0,Middle-aged,0.0,0.0
24,3,3,9,1,6,3,1,1,0,0,40,1,0,Young,0.0,0.0
35,3,3,9,1,7,4,0,0,0,0,20,1,0,Middle-aged,0.0,0.0
37,3,1,10,0,2,0,1,1,5178,0,75,1,1,Middle-aged,1.3276923076923077,1.3276923076923077
42,3,3,9,2,6,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
37,3,3,9,0,0,5,1,0,0,0,40,1,1,Middle-aged,0.0,0.0
37,3,3,9,1,3,1,1,0,0,0,50,1,0,Middle-aged,0.0,0.0
22,3,3,9,0,2,0,1,1,0,0,40,1,0,Young,0.0,0.0
24,3,5,7,1,0,1,1,0,0,0,40,0,0,Young,0.0,0.0
45,1,1,10,0,0,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
29,5,3,9,1,2,1,1,1,0,0,50,1,1,Middle-aged,0.0,0.0
23,3,1,10,1,0,3,0,0,0,0,25,1,0,Young,0.0,0.0
24,0,0,13,1,3,1,1,1,0,0,40,1,0,Young,0.0,0.0
25,3,1,12,1,9,3,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
58,3,3,9,2,11,2,1,0,0,0,32,1,0,Experienced,0.0,0.0
28,4,1,11,1,11,1,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
58,3,3,9,3,11,1,1,0,0,0,35,1,1,Experienced,0.0,0.0
18,3,5,7,1,7,3,1,1,0,0,16,1,0,Young,0.0,0.0
59,3,5,4,0,10,0,1,1,0,0,40,0,0,Experienced,0.0,0.0
39,3,3,9,2,0,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
53,4,1,10,0,11,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
54,3,4,15,1,9,2,1,0,0,0,65,1,0,Experienced,0.0,0.0
51,3,3,9,0,13,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
59,3,4,14,0,11,0,1,1,7298,0,55,1,1,Experienced,2.551748251748252,2.551748251748252
42,6,3,9,1,10,1,1,1,0,0,40,1,1,Experienced,0.0,0.0
36,3,1,10,0,0,5,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
37,3,1,10,1,0,1,1,0,0,0,60,1,0,Middle-aged,0.0,0.0
32,3,1,10,1,5,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
38,5,3,9,0,12,0,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
19,3,3,9,2,0,3,1,0,0,0,30,1,0,Young,0.0,0.0
55,1,0,13,3,9,1,1,0,0,0,48,1,0,Experienced,0.0,0.0
30,3,3,9,1,2,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
27,3,1,10,0,9,0,1,1,0,0,50,1,1,Middle-aged,0.0,0.0
65,7,3,9,0,14,0,1,1,0,0,25,1,0,Senior,0.0,0.0
44,3,0,13,1,3,1,1,0,0,0,5,1,0,Experienced,0.0,0.0
23,7,5,3,1,14,1,1,1,0,0,50,1,0,Young,0.0,0.0
32,3,0,13,0,6,0,1,1,0,0,50,1,0,Middle-aged,0.0,0.0
60,3,3,9,1,7,4,1,0,0,0,20,1,0,Senior,0.0,0.0
28,3,3,9,1,6,1,0,1,0,0,40,0,0,Middle-aged,0.0,0.0
44,3,3,9,0,3,0,1,1,0,0,40,0,0,Experienced,0.0,0.0
29,3,3,9,1,5,1,1,1,0,0,16,1,0,Middle-aged,0.0,0.0
57,6,3,9,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
41,3,1,10,2,13,1,1,1,0,0,60,1,0,Experienced,0.0,0.0
34,5,5,7,0,13,0,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
44,3,1,10,2,3,4,1,0,0,0,42,1,0,Experienced,0.0,0.0
44,3,0,13,2,13,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
37,3,0,13,1,9,1,1,1,0,0,30,1,0,Middle-aged,0.0,0.0
35,3,0,13,0,9,0,1,1,0,0,16,1,1,Middle-aged,0.0,0.0
27,3,1,10,1,3,1,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
41,6,1,10,0,0,5,1,0,3103,0,40,1,1,Experienced,1.491826923076923,1.491826923076923
28,7,0,13,1,14,1,1,1,0,0,8,1,0,Middle-aged,0.0,0.0
37,5,2,16,0,9,0,1,1,0,0,60,1,0,Middle-aged,0.0,0.0
18,3,1,10,1,7,3,1,1,0,0,8,1,0,Young,0.0,0.0
24,6,5,4,1,12,4,1,0,0,0,20,1,0,Young,0.0,0.0
53,3,5,8,0,0,5,1,0,0,0,40,1,0,Experienced,0.0,0.0
54,3,1,10,2,6,1,1,1,0,0,60,1,0,Experienced,0.0,0.0
22,3,1,10,1,9,1,1,0,0,0,40,1,0,Young,0.0,0.0
44,3,5,6,1,0,4,0,0,0,0,30,1,0,Experienced,0.0,0.0
43,3,1,10,2,3,4,1,0,0,0,45,0,0,Experienced,0.0,0.0
58,6,0,13,0,9,5,1,0,0,0,20,1,1,Experienced,0.0,0.0
59,1,0,13,0,9,5,1,0,0,0,45,1,1,Experienced,0.0,0.0
31,3,0,13,0,3,0,1,1,0,0,45,1,1,Middle-aged,0.0,0.0
35,3,3,9,1,6,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
17,3,5,6,1,11,3,1,0,0,0,20,1,0,Young,0.0,0.0
45,3,1,10,2,9,4,1,0,0,0,32,1,0,Experienced,0.0,0.0
40,3,1,10,2,5,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
35,3,3,9,0,5,0,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
25,0,0,13,1,12,1,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
58,3,3,9,2,5,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
39,3,1,10,2,5,1,1,1,0,0,50,1,1,Middle-aged,0.0,0.0
23,3,3,9,0,3,0,1,1,0,0,54,1,0,Young,0.0,0.0
32,6,0,13,1,9,1,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
48,3,1,12,0,13,0,1,1,0,0,44,1,0,Experienced,0.0,0.0
41,3,0,13,0,5,0,1,1,0,0,40,0,0,Experienced,0.0,0.0
74,3,5,5,3,2,1,1,1,0,0,10,0,0,Senior,0.0,0.0
43,3,0,13,0,9,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
24,0,0,13,1,1,1,1,1,0,0,40,1,0,Young,0.0,0.0
58,3,1,10,0,0,5,1,0,0,0,32,1,0,Experienced,0.0,0.0
54,3,4,14,0,9,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
60,3,5,4,0,2,0,1,1,0,0,40,1,0,Senior,0.0,0.0
28,3,1,10,0,4,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
41,3,3,9,0,13,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
62,7,1,10,0,14,0,0,1,0,0,35,1,1,Senior,0.0,0.0
27,6,1,10,2,0,4,0,1,0,0,40,0,0,Middle-aged,0.0,0.0
30,3,1,10,2,7,3,1,0,0,0,20,1,0,Middle-aged,0.0,0.0
63,1,0,13,2,2,1,0,1,0,0,35,0,0,Senior,0.0,0.0
33,3,3,9,1,11,1,1,1,3325,0,50,1,0,Middle-aged,1.2788461538461537,1.2788461538461537
34,3,3,9,0,13,0,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
20,7,5,5,1,14,3,1,1,0,0,40,1,0,Young,0.0,0.0
51,3,3,9,0,10,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
21,3,5,6,1,7,3,0,1,0,0,25,1,0,Young,0.0,0.0
50,3,3,9,0,2,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
43,3,3,9,0,6,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
27,3,3,9,0,2,0,1,1,2885,0,40,1,0,Middle-aged,1.3870192307692308,1.3870192307692308
19,3,3,9,1,0,3,1,0,0,0,40,1,0,Young,0.0,0.0
20,7,3,9,1,14,1,0,1,0,0,43,1,0,Young,0.0,0.0
17,3,5,8,1,7,3,1,0,0,0,6,1,0,Young,0.0,0.0
47,3,1,12,2,13,1,0,1,0,0,40,1,0,Experienced,0.0,0.0
25,1,0,13,1,0,2,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
71,3,4,14,1,7,1,1,0,0,0,20,1,0,Senior,0.0,0.0
21,3,3,9,1,6,3,0,0,0,0,40,1,0,Young,0.0,0.0
69,7,5,7,0,14,0,1,1,0,0,48,1,0,Senior,0.0,0.0
48,3,1,12,0,6,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
34,3,3,9,0,6,2,0,0,0,0,20,0,0,Middle-aged,0.0,0.0
33,1,1,10,0,5,0,1,1,0,0,66,0,0,Middle-aged,0.0,0.0
56,3,5,3,0,7,0,1,1,0,0,40,0,0,Experienced,0.0,0.0
40,0,4,14,1,9,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
28,3,3,9,1,7,1,1,1,0,0,32,1,0,Middle-aged,0.0,0.0
42,3,4,14,0,11,0,1,1,0,0,40,0,0,Experienced,0.0,0.0
19,7,1,10,1,14,3,1,0,0,0,20,1,0,Young,0.0,0.0
41,3,1,11,2,12,1,1,0,3325,0,40,1,0,Experienced,1.5985576923076923,1.5985576923076923
28,4,3,9,1,0,3,1,0,0,0,35,1,0,Middle-aged,0.0,0.0
40,3,5,6,2,6,1,1,0,0,0,35,1,0,Experienced,0.0,0.0
23,3,1,10,1,6,3,0,1,0,0,30,1,0,Young,0.0,0.0
46,7,3,9,0,14,5,1,0,0,0,40,1,1,Experienced,0.0,0.0
39,3,4,14,1,11,1,1,1,0,0,50,1,1,Middle-aged,0.0,0.0
45,3,3,9,1,5,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
21,7,1,10,1,14,3,1,0,0,0,35,1,0,Young,0.0,0.0
50,5,1,10,2,11,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
33,3,3,9,0,0,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
34,3,5,7,0,6,3,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
55,3,3,9,0,13,0,1,1,0,0,32,1,0,Experienced,0.0,0.0
62,0,3,9,3,0,4,1,0,0,0,40,1,0,Senior,0.0,0.0
31,3,0,13,0,11,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
35,5,5,5,0,2,0,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
30,3,3,9,2,2,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
57,4,1,10,0,11,0,1,1,0,0,50,1,1,Experienced,0.0,0.0
51,3,3,9,0,13,0,1,1,0,0,50,1,0,Experienced,0.0,0.0
47,3,3,9,0,11,0,1,1,4386,0,45,1,1,Experienced,1.8743589743589744,1.8743589743589744
37,3,0,13,1,9,1,1,1,0,0,45,1,1,Middle-aged,0.0,0.0
58,3,5,4,0,13,0,1,1,0,0,40,0,0,Experienced,0.0,0.0
39,3,0,13,2,3,4,1,0,0,0,50,1,1,Middle-aged,0.0,0.0
34,3,1,10,1,6,1,1,1,0,0,40,0,1,Middle-aged,0.0,0.0
45,3,3,9,2,0,4,1,0,0,0,38,1,0,Experienced,0.0,0.0
19,7,1,10,1,14,3,1,1,0,0,40,1,0,Young,0.0,0.0
40,3,1,11,2,12,1,1,1,3325,0,40,1,0,Experienced,1.5985576923076923,1.5985576923076923
36,3,4,14,0,9,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
56,3,3,9,2,0,2,0,0,0,0,35,1,0,Experienced,0.0,0.0
19,7,1,10,1,14,2,1,0,0,0,15,1,0,Young,0.0,0.0
37,3,1,10,0,5,0,0,1,0,0,40,1,1,Middle-aged,0.0,0.0
60,1,3,9,0,7,0,1,1,0,0,40,1,0,Senior,0.0,0.0
56,3,3,9,0,2,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
51,3,5,4,0,3,0,0,1,3908,0,47,1,0,Experienced,1.5990180032733223,1.5990180032733223
34,3,0,13,1,9,1,1,0,0,0,36,1,0,Middle-aged,0.0,0.0
23,7,1,10,1,14,3,1,0,0,0,10,1,0,Young,0.0,0.0
19,3,3,9,1,4,3,0,1,0,0,30,1,0,Young,0.0,0.0
37,0,3,9,1,3,4,0,0,0,0,40,1,0,Middle-aged,0.0,0.0
58,3,0,13,0,3,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
33,3,5,7,1,0,1,1,0,0,0,35,1,0,Middle-aged,0.0,0.0
39,3,0,13,1,3,1,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
36,3,3,9,1,0,1,1,0,4865,0,40,1,0,Middle-aged,2.3389423076923075,2.3389423076923075
26,3,0,13,1,9,1,0,0,0,0,40,0,0,Middle-aged,0.0,0.0
22,3,1,11,1,12,3,1,0,0,0,36,1,0,Young,0.0,0.0
32,3,4,14,1,0,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
17,3,5,7,1,11,4,1,1,0,0,15,1,0,Young,0.0,0.0
57,7,1,10,2,14,1,1,0,0,0,40,1,0,Experienced,0.0,0.0
68,3,5,4,3,7,4,0,0,0,0,20,1,0,Senior,0.0,0.0
70,3,3,9,0,11,0,1,1,3432,0,40,1,0,Senior,1.65,1.65
30,3,3,9,1,4,3,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
19,6,1,10,1,0,2,1,0,0,0,15,0,0,Young,0.0,0.0
51,3,3,9,0,9,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
19,3,1,10,1,0,2,1,1,0,0,30,0,0,Young,0.0,0.0
47,3,3,9,0,2,0,1,1,0,0,40,1,0,Experienced,0.0,0.0
41,3,0,13,0,9,0,1,1,7688,0,55,1,1,Experienced,2.688111888111888,2.688111888111888
30,3,1,10,0,2,0,1,1,0,0,40,1,1,Middle-aged,0.0,0.0
26,3,3,9,0,6,0,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
41,1,0,13,2,9,1,1,1,0,0,20,1,0,Experienced,0.0,0.0
25,3,1,10,0,0,0,1,1,0,0,45,1,0,Middle-aged,0.0,0.0
62,3,5,5,0,7,0,1,1,0,0,40,1,0,Senior,0.0,0.0
23,3,4,14,1,9,1,1,1,0,0,40,1,0,Young,0.0,0.0
26,7,0,13,1,14,4,1,0,0,0,10,1,0,Middle-aged,0.0,0.0
25,3,3,9,1,11,3,0,1,6849,0,40,1,0,Middle-aged,3.2927884615384615,3.2927884615384615
30,3,0,13,1,11,1,1,0,0,0,45,1,0,Middle-aged,0.0,0.0
48,3,3,9,1,5,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
20,3,3,9,1,7,2,0,1,0,0,40,0,0,Young,0.0,0.0
51,3,1,10,0,3,5,1,0,0,0,15,1,1,Experienced,0.0,0.0
19,3,1,10,1,5,3,1,1,0,0,10,1,0,Young,0.0,0.0
31,3,3,9,1,6,1,1,1,0,0,40,1,0,Middle-aged,0.0,0.0
36,3,0,13,0,3,0,1,1,7298,0,50,1,1,Middle-aged,2.806923076923077,2.806923076923077
21,7,1,10,1,14,3,1,0,0,0,40,1,0,Young,0.0,0.0
40,3,3,9,1,11,3,0,1,0,0,40,1,0,Experienced,0.0,0.0
30,5,5,7,1,4,3,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
57,3,5,5,0,2,0,0,1,0,0,40,1,1,Experienced,0.0,0.0
18,3,5,7,1,11,3,1,1,0,0,15,1,0,Young,0.0,0.0
54,3,3,9,0,2,0,1,1,0,0,40,1,1,Experienced,0.0,0.0
32,3,3,9,0,6,0,0,1,0,0,40,1,0,Middle-aged,0.0,0.0
52,3,4,14,1,9,1,1,1,0,0,40,1,0,Experienced,0.0,0.0
27,3,3,9,2,6,4,1,0,0,0,40,1,0,Middle-aged,0.0,0.0
45,3,0,13,0,3,0,1,1,0,0,48,0,0,Experienced,0.0,0.0
18,3,1,10,1,7,3,1,1,0,0,20,1,0,Young,0.0,0.0
37,5,3,9,1,2,1,1,1,0,0,35,1,0,Middle-aged,0.0,0.0
52,3,3,9,0,6,0,0,1,0,0,40,1,1,Experienced,0.0,0.0
59,3,5,5,1,7,1,0,1,0,0,50,1,0,Experienced,0.0,0.0
